project_id,worksite_id,worksite_name,award_year,place_fip,geo_id,name,name_w_type,type_code,fips_code,area_land,area_water
100031,7209252,CDFG Program Administration 08/09,2008,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
700005,7000051,Rowdy Creek - Rowdy Creek Fish Hatchery (steelhead spawning/rearing),1997,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700011,7000061,Sonoma State University - salmonid restoration conference,1997,72654,0672654,Sonoma State University,Sonoma State University CDP,57,U1,1081020,0
700017,7000065,San Pablo Bay - mobile net pen (Chinook acclimation/release),1997,16000,0616000,Concord,Concord city,25,C1,79130630,0
700046,7000078,Incubators in the Classroom - Fortuna Centerpoint,1996,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
700073,7000098,High Prairie Creek - fish passage improvement/riparian enhancement,1997,38702,0638702,Klamath,Klamath CDP,57,U1,44592620,0
700081,7000102,Monterey Bay - Mobile Net Pens (Chinook acclimation/release),1997,48872,0648872,Monterey,Monterey city,25,C1,22390414,9365025
700086,7000114,Salmonids in the Classroom Equipment Upgrade,1997,60088,0660088,Redway,Redway CDP,57,U1,3239490,55629
700094,7000123,"Quail Hollow Elementary School, Ben Lomond - teacher training",1997,05332,0605332,Ben Lomond,Ben Lomond CDP,57,U1,21674901,0
700098,7000125,Rhoner Creek - culvert upgrade,1997,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
700101,7208468,Streaminders Environmental Education Project,1997,09324,0609324,Butte Valley,Butte Valley CDP,57,U1,47368451,29332
700109,7000137,Salmon Creek - bank stabilization/riparian plantings,1997,07246,0607246,Bodega,Bodega CDP,57,U1,7515783,0
700124,7000143,Community Involvement/Public Education Program,1997,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
700153,7000155,Rowdy Creek - Rowdy Creek Fish Hatchery (salmonid rearing),1998,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700169,7000160,Eel River Watershed - watershed group support,1997,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
700179,7000168,Austin Creek - instream habitat structures,1997,12146,0612146,Cazadero,Cazadero CDP,57,U1,18431243,3546
700183,7000169,Pole Mountain Creek tributary - landslide stabilization,1997,12146,0612146,Cazadero,Cazadero CDP,57,U1,18431243,3546
700197,7000183,"Corte Madera Del Rprsidio, Arr - riparian plantings",1997,47710,0647710,Mill Valley,Mill Valley city,25,C1,12385974,218653
700203,7000184,Public Education Brochure - center point for coverage area,1997,87090,0687090,Zayante,Zayante CDP,57,U1,7308969,0
700272,7000337,Humboldt Bay Watershed - restoration and management planning,1997,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
700280,7000383,"Trinity River Watershed, Upper S Fk - road inventory and watershed analysis",1997,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700280,7007605,Happy Camp Creek Watershed - road inventory and watershed analysis,1997,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700280,7007606,Palmer Creek Watershed - road inventory and watershed analysis,1997,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700283,7000384,Bay Area schools,1997,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
700306,7000405,Eel River Community Education Project,1997,00786,0600786,Alderpoint,Alderpoint CDP,57,U1,6288254,0
700343,7000424,Brookdale Lodge - restoration conference,1998,08478,0608478,Brookdale,Brookdale CDP,57,U1,9963087,0
700373,7000439,Rowdy Creek - Rowdy Creek Fish Hatchery (salmon and steelhead rearing),1996,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700410,7000457,San Luis Obispo Bay - pen rearing/release,1996,03330,0603330,Avila Beach,Avila Beach CDP,57,U1,15766061,575455
700421,7000462,Quail Hollow Elementary School - STEP education program,1996,05332,0605332,Ben Lomond,Ben Lomond CDP,57,U1,21674901,0
700423,7000464,Monterey Harbor pens - Chinook rearing/release,1996,48872,0648872,Monterey,Monterey city,25,C1,22390414,9365025
700434,7000471,San Pablo Bay - mobile net pen (Chinook acclimation/release),1996,16000,0616000,Concord,Concord city,25,C1,79130630,0
700439,7208475,Streaminders Hands-on Environmental Education and Restoration,1996,13014,0613014,Chico,Chico city,25,C1,88423543,445035
700445,7000485,Bear Canyon Creek - instream habitat structures,1996,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
700449,7000488,UC Davis - Chinook recovery workgroup meetings,1996,81302,0681302,University of California-Davis,University of California-Davis CDP,57,U1,4473488,0
700485,7000498,Coyote Creek - exotic vegetation removal,1995,68000,0668000,San Jose,San Jose city,25,C1,461691712,8089813
700489,7000499,Monterey Bay - Chinook release,1995,45778,0645778,Marina,Marina city,25,C1,23070824,2333714
700489,7007607,Moss Landing Harbor - Chinook release,1995,45778,0645778,Marina,Marina city,25,C1,23070824,2333714
700494,7000500,Rowdy Creek - Rowdy Creek Fish Hatchery (Chinook and Coho rearing),1995,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700499,7000501,Big Chico Creek - education/riparian planting,1995,13014,0613014,Chico,Chico city,25,C1,88423543,445035
700534,7000516,Salmonid Classroom Project - Crescent City centerpoint,1995,17022,0617022,Crescent City,Crescent City city,25,C1,5085115,1169624
700597,7209505,Big Creek - riparian plantings,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700597,7209506,Carr Creek - riparian,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700597,7000553,Salt Creek - fencing and riparian plantings,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700606,7000567,Madden Creek - upper site (instream habitat structures/riparian plantings),1995,85642,0685642,Willow Creek,Willow Creek CDP,57,U1,78501415,777004
700606,7000566,Madden Creek - lower site (instream habitat structures/riparian plantings),1995,85642,0685642,Willow Creek,Willow Creek CDP,57,U1,78501415,777004
700609,7000570,Sonoma State University - salmonid restoration conference,1994,72654,0672654,Sonoma State University,Sonoma State University CDP,57,U1,1081020,0
700611,7000572,Kidder Creek Restoration Project- Etna Elementary,1994,22972,0622972,Etna,Etna city,25,C1,1967952,2444
700616,7000573,Watersheds stewards project - Fortuna Centerpoint,1994,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
700659,7000602,"Community Involvement/Public Education Program - Incubation, Surveys and Habitat Enhancement",1994,24008,0624008,Fieldbrook,Fieldbrook CDP,57,U1,27111305,9982
700674,7000610,Rowdy Creek - Rowdy Creek Fish Hatchery (salmonid rearing),1994,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700691,7209501,Carr Creek - Stewart riparian planting,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7209502,Carr Creek - Bowker riparian planting,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7209500,Carr Creek - Beck riparian fencing and planting,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7000621,Salt Creek - Site C (riparian fencing/plantings),1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7000620,Salt Creek - Site B (riparian fencing/plantings),1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7209499,Carr Creek - Owens riparian fencing and planting,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7000619,Salt Creek - Site A (riparian fencing/plantings),1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700691,7209504,Tule Creek - riparian fencing and plantings,1995,32562,0632562,Hayfork,Hayfork CDP,57,U1,186854161,58222
700701,7000626,Pioneer High School - STEP teacher training,1994,68000,0668000,San Jose,San Jose city,25,C1,461691712,8089813
700733,7000646,Prarie Creek - riparian fencing and plantings,1994,54218,0654218,Orick,Orick CDP,57,U1,12290818,270118
700741,7000649,Dominie Creek - fish passage improvement,1994,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700792,7000676,Watershed Stewards Project,1994,25296,0625296,Fortuna,Fortuna city,25,C1,13592673,4768
700811,7000683,Rodeo (Bennett Marina) - mobile net pen,1993,16000,0616000,Concord,Concord city,25,C1,79130630,0
700811,7000685,Hercules (Wickland Oil Terminal) - mobile net pen,1993,16000,0616000,Concord,Concord city,25,C1,79130630,0
700811,7000684,Benicia (West 9th Street boat launching ramp) - mobile net pen,1993,16000,0616000,Concord,Concord city,25,C1,79130630,0
700814,7000686,Moss Landing/Elkhorn Slough - hatchery release site,1993,49488,0649488,Moss Landing,Moss Landing CDP,57,U1,1029920,531988
700816,7000688,Santa Cruz County Public Education Project,1993,83668,0683668,Watsonville,Watsonville city,25,C1,17370216,247360
700825,7000694,Rowdy Creek Fish Hatchery - hatchery operations/salmonid education,1993,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700857,7000711,Old Mill School Elementary School - salmonid education,1993,47710,0647710,Mill Valley,Mill Valley city,25,C1,12385974,218653
700864,7000716,Lake Oroville - brush shelters,1993,06070,0606070,Berry Creek,Berry Creek CDP,57,U1,147940054,154403
700866,7000717,Fall Creek - instream habitat structures,1993,05332,0605332,Ben Lomond,Ben Lomond CDP,57,U1,21674901,0
700941,7000758,Pacific Heights Middle School - aquatic education program,1993,65028,0665028,San Bruno,San Bruno city,25,C1,14215362,0
700942,7208456,Streaminders Hands-on Environmental Education Program - Classroom Aquaria Project,1993,09324,0609324,Butte Valley,Butte Valley CDP,57,U1,47368451,29332
700945,7000774,Temporary Help for Yreka Fish Habitat Improvement Shop,1993,86944,0686944,Yreka,Yreka city,25,C1,25861889,188154
700963,7000778,Clear Creek - Site A (restoration planning),1992,32036,0632036,Happy Valley,Happy Valley CDP,57,U1,43681146,297681
700963,7000780,Clear Creek - Site C (restoration planning),1992,32036,0632036,Happy Valley,Happy Valley CDP,57,U1,43681146,297681
700963,7000779,Clear Creek - Site B (restoration planning),1992,32036,0632036,Happy Valley,Happy Valley CDP,57,U1,43681146,297681
700965,7000782,Upper Penitencia Creek - streambank stabilization,1992,68000,0668000,San Jose,San Jose city,25,C1,461691712,8089813
700973,7000784,Rowdy Creek Fish Hatchery - Chinook and steelhead rearing,1992,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
700987,7000806,Uvas Creek - bamboo removal,1992,29504,0629504,Gilroy,Gilroy city,25,C1,42826753,26658
700999,7000817,Browns Creek - instream habitat structurs,1992,16434,0616434,Corralitos,Corralitos CDP,57,U1,23273553,37138
701025,7000849,Willits Creek - passage improvement/instream habitat improvement,1992,08530,0608530,Brooktrails,Brooktrails CDP,57,U1,18835634,122096
701042,7000858,Salmon and Trout Education Program (STEP) Statewide Teacher Training,1992,69112,0669112,Santa Cruz,Santa Cruz city,25,C1,32996599,7998548
701068,7000887,Alpine Creek - fishway modification,1992,39318,0639318,La Honda,La Honda CDP,57,U1,11022981,20735
701078,7000898,Corralitos Creek - City of Watsonville Dam (fish passage improvement),1992,16434,0616434,Corralitos,Corralitos CDP,57,U1,23273553,37138
701079,7000901,Zayante Creek - barrier modifications,1992,87090,0687090,Zayante,Zayante CDP,57,U1,7308969,0
701079,7000902,Zayante Creek - log/boulder deflectors,1992,87090,0687090,Zayante,Zayante CDP,57,U1,7308969,0
701129,7000927,Uvas Creek - channel stabilization/fish passage improvement,1992,29504,0629504,Gilroy,Gilroy city,25,C1,42826753,26658
701129,7007176,Carnadero Creek - channel stabilization/fish passage improvement,1992,29504,0629504,Gilroy,Gilroy city,25,C1,42826753,26658
701137,7000934,Moss Landing Harbor - Elkhorn Slough Facility (Chinook hatchery),1992,49488,0649488,Moss Landing,Moss Landing CDP,57,U1,1029920,531988
701150,7000943,Rowdy Creek - Rowdy Creek Fish Hatchery (hatchery operations),1991,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
701153,7000944,Broaddus Creek - instream habitat structures,1991,85600,0685600,Willits,Willits city,25,C1,7296486,1546
701171,7000952,Del Norte County - salmonid education,1991,17022,0617022,Crescent City,Crescent City city,25,C1,5085115,1169624
701207,7000979,Lake Oroville - microcover construction/berms,1991,06070,0606070,Berry Creek,Berry Creek CDP,57,U1,147940054,154403
701317,7001047,Willits Creek - Site B,1991,08530,0608530,Brooktrails,Brooktrails CDP,57,U1,18835634,122096
701317,7001046,Willits Creek - Site A,1991,08530,0608530,Brooktrails,Brooktrails CDP,57,U1,18835634,122096
701324,7001049,Clear Creek - passage improvement/instream habitat structures,1991,08478,0608478,Brookdale,Brookdale CDP,57,U1,9963087,0
701329,7001050,Mendocino County - Mendocino County schools (salmonid education),1991,85600,0685600,Willits,Willits city,25,C1,7296486,1546
701340,7001056,Rowdy Creek - Rowdy Creek Fish Hatchery (salmonid rearing),1989,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
701345,7001059,Gannon Slough - aquaculture facility,1989,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
701349,7001067,Pescadero Creek - instream habitat structures/bank stabilization,1989,42384,0642384,Loma Mar,Loma Mar CDP,57,U1,4487609,0
701350,7001068,"Eel River, S Fk - steelhead rearing",1989,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
701407,7001100,Cosumnes River College - plant nursery,1989,64000,0664000,Sacramento,Sacramento city,25,C1,255399993,5413141
701415,7001136,Butte Creek Stream Survey Educational Program,1989,09310,0609310,Butte Creek Canyon,Butte Creek Canyon CDP,57,U1,53133631,68391
701433,7001148,Mendocino County - salmonid education,1989,85600,0685600,Willits,Willits city,25,C1,7296486,1546
701445,7001152,Valencia Creek - fish passage improvement,1989,02378,0602378,Aptos,Aptos CDP,57,U1,17037116,0
701461,7001155,Arroyo Aguague - stabilize bank,1989,68000,0668000,San Jose,San Jose city,25,C1,461691712,8089813
701461,7001154,Penitencia Creek - stabilize bank,1989,68000,0668000,San Jose,San Jose city,25,C1,461691712,8089813
701537,7001194,Mill Creek - bank stabilization/riparian plantings,1989,16728,0616728,Covelo,Covelo CDP,57,U1,18377116,111658
701557,7001216,Rowdy Creek - Rowdy Creek Fish Hatchery (hatchery operations),1990,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
701607,7001233,Lake McClure - livestock exclusion fencing,1990,39484,0639484,Lake Don Pedro,Lake Don Pedro CDP,57,U1,47708999,3331031
701622,7001237,Mill Creek - Chinook rearing,1990,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
701622,7001239,Tish Tang A Tang Creek - Chinook rearing,1990,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
701622,7001238,Supply Creek - Chinook rearing,1990,34540,0634540,Hoopa,Hoopa CDP,57,U1,52865786,2013972
701632,7001241,Zayante Creek - fish ladder installation,1990,05332,0605332,Ben Lomond,Ben Lomond CDP,57,U1,21674901,0
701636,7001246,Broaddus Creek - instream habitat structures,1990,85600,0685600,Willits,Willits city,25,C1,7296486,1546
701647,7001249,Mendocino County - Mendocino County schools (salmonid education),1990,85600,0685600,Willits,Willits city,25,C1,7296486,1546
701654,7001254,Spear Creek - instream habitat structures/bank stabilization,1990,58436,0658436,Poso Park,Poso Park CDP,57,U1,112854,0
701654,7001253,White River - instream habitat structures/bank stabilization,1990,58436,0658436,Poso Park,Poso Park CDP,57,U1,112854,0
701660,7001256,Norton Creek - bank stabilization/instream habitat structures,1990,44910,0644910,McKinleyville,McKinleyville CDP,57,U1,54083206,657148
701660,7001255,Widow White Creek - fish passage improvement/bank stabilization/instream habitat structures,1990,44910,0644910,McKinleyville,McKinleyville CDP,57,U1,54083206,657148
701734,7001369,Bean Creek - instream habitat structures,1990,49796,0649796,Mount Hermon,Mount Hermon CDP,57,U1,1683560,0
701775,7001395,Eureka City Schools Aquatic Ecology Program Phase II,1988,23042,0623042,Eureka,Eureka city,25,C1,24698637,13130764
701790,7001405,Rowdy Creek - Rowdy Creek Fish Hatchery (hatchery operations),1988,72380,0672380,Smith River,Smith River CDP,57,U1,11461740,38079
701804,7001410,Bass Lake - cover structures,1988,04198,0604198,Bass Lake,Bass Lake CDP,57,U1,4874800,1570518
701809,7001411,Ward Creek - barrier modification/slide stabilization,1988,12146,0612146,Cazadero,Cazadero CDP,57,U1,18431243,3546
701811,7001412,"Eel River, S Fk - rearing facility",1988,28154,0628154,Garberville,Garberville CDP,57,U1,6940712,148102
701844,7001438,Clear Creek - Site B (fish passage improvement),1988,08478,0608478,Brookdale,Brookdale CDP,57,U1,9963087,0
701844,7001437,Clear Creek - Site A (fish passage improvement),1988,08478,0608478,Brookdale,Brookdale CDP,57,U1,9963087,0
701845,7001439,Gold Gulch Creek - boulder structures,1988,23826,0623826,Felton,Felton CDP,57,U1,12017049,0
701846,7001440,Valencia Creek - culvert modification,1988,02378,0602378,Aptos,Aptos CDP,57,U1,17037116,0
701850,7001442,Humboldt Bay - Arcata Wastewater Project (hatchery operations),1988,02476,0602476,Arcata,Arcata city,25,C1,24399923,5229392
701853,7001445,Freshwater Creek - trapping and spawning station,1988,17722,0617722,Cutten,Cutten CDP,57,U1,3318362,0
701853,7001444,Cochran Creek - rearing ponds,1988,17722,0617722,Cutten,Cutten CDP,57,U1,3318362,0
701853,7001443,King Salmon Slough - rearing ponds,1988,17722,0617722,Cutten,Cutten CDP,57,U1,3318362,0
701858,7001448,Yreka Creek - streambank stabilization,1988,86944,0686944,Yreka,Yreka city,25,C1,25861889,188154
701859,7001449,Yreka Creek - interpretive trail construction,1988,86944,0686944,Yreka,Yreka city,25,C1,25861889,188154
701871,7001453,Del Norte County - classroom incubation program,1988,17022,0617022,Crescent City,Crescent City city,25,C1,5085115,1169624
701908,7001471,White Widow Creek - educational program,1988,44910,0644910,McKinleyville,McKinleyville CDP,57,U1,54083206,657148
